,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
38495,1321520042643561886,https://www.airbnb.com/rooms/1321520042643561886,20250617032927,2025-06-17,city scrape,"25 mins to DTLA & More! Cozy, Modern, Spacious","Perfect location you’ll love! Recently renovated! Just 25 minutes from LA’s most iconic destinations: DTLA, Rose Bowl, Disneyland, Universal Studios, Hollywood, Pasadena & more! Whether you’re here for magical adventures, city explorations, work or cultural attractions, you’ll love the convenience & comfort of our space.<br /><br />Easy access to major freeways, grocery stores, shops & restaurants. <br /><br />Ideal for long stays, families or remote working professionals.",,https://a0.muscache.com/pictures/hosting/Hosting-1321520042643561886/original/c40208a2-2de8-4492-8ad7-2e1117f8b5e7.jpeg,78171313,https://www.airbnb.com/users/show/78171313,Luis,2016-06-16,,,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/ccaa0038-ebb6-4a84-b2fe-607e9749d6e2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ccaa0038-ebb6-4a84-b2fe-607e9749d6e2.jpeg?aki_policy=profile_x_medium,,2.0,2.0,['phone'],t,t,,Baldwin Park,Other Cities,34.06375,-117.9969,Entire home,Entire home/apt,8,1.5,1.5 baths,3.0,3.0,"[""Free driveway parking on premises"", ""Coffee"", ""Refrigerator"", ""First aid kit"", ""Stainless steel stove"", ""Dishwasher"", ""Exterior security cameras on property"", ""TV"", ""Pets allowed"", ""Microwave"", ""Mini fridge"", ""Oven"", ""Hot water"", ""Cleaning products"", ""Theme room"", ""Hair dryer"", ""Coffee maker"", ""Shower gel"", ""Clothing storage"", ""Carbon monoxide alarm"", ""Keypad"", ""Central air conditioning"", ""Iron"", ""Life size games"", ""Hangers"", ""Wine glasses"", ""Dishes and silverware"", ""Smoke alarm"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Shampoo"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Long term stays allowed"", ""Freezer"", ""Wifi"", ""Central heating"", ""Body soap""]",$214.00,3,1125,2,3,1125,1125,3.0,1125.0,,t,15,33,60,323,2025-06-17,31,31,2,156,0,186,39804.0,2025-01-01,2025-05-27,4.94,4.94,4.97,4.97,5.0,4.81,4.87,,t,2,2,0,0,5.54
38835,1329012550635304655,https://www.airbnb.com/rooms/1329012550635304655,20250617032927,2025-06-17,city scrape,Beautiful Venice Beach Home with Japanese Hot Tub.,"Our home is perfect for both relaxation and creativity. It's located in the heart of Venice, close to the beach and steps away from some of the best restaurants in LA, but the house itself is quiet with all the amenities you need. Its large contemporary spaces are also cozy and full of natural light. Whether it's in the living room, the Japanese hot tub, the TV with fireplace and high ceilings, in the two comfortable rooms, or in the beautiful rooftop terrace, we're sure you'll find your nook.",,https://a0.muscache.com/pictures/miso/Hosting-1329012550635304655/original/86aaa3a0-1c9b-4e52-b174-dc5925fee4a1.jpeg,31343911,https://www.airbnb.com/users/show/31343911,Luis,2015-04-16,"Ciudad de Mexico, Mexico",,within an hour,90%,100%,f,https://a0.muscache.com/im/users/31343911/profile_pic/1429199351/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/31343911/profile_pic/1429199351/original.jpg?aki_policy=profile_x_medium,Venice,3.0,3.0,"['email', 'phone']",t,t,,Venice,City of Los Angeles,33.9906,-118.46252,Entire home,Entire home/apt,4,2.5,2.5 baths,2.0,2.0,"[""TV"", ""Dedicated workspace"", ""Washer"", ""Piano"", ""Carbon monoxide alarm"", ""Fire pit"", ""Hot tub"", ""Air conditioning"", ""Kitchen"", ""Free parking on premises"", ""Indoor fireplace"", ""Wifi"", ""Exterior security cameras on property"", ""Smoke alarm""]",$311.00,30,365,30,30,365,365,30.0,365.0,,t,0,0,0,48,2025-06-17,0,0,0,48,0,0,0.0,,,,,,,,,,,f,1,1,0,0,
39077,1331388142593542414,https://www.airbnb.com/rooms/1331388142593542414,20250617032927,2025-06-17,city scrape,Silver Lake Home for Relocation,Currently looking for guests who need a few months at a time. <br /><br />Stylish and ultra-modern tri-level Silver Lake home. All furniture was curated by an interior designer to make this place a great space for everyone to enjoy a getaway. High-end finishes throughout the home complete the LA experience. Walking distance to the famous Micheltorena/SilverLake stairs and Sunset hotspots.,,https://a0.muscache.com/pictures/miso/Hosting-1331388142593542414/original/b34c2d51-01fd-4c8c-a736-f3f1de31bdfb.jpeg,177387161,https://www.airbnb.com/users/show/177387161,Pedro,2018-03-08,"Los Angeles, CA","The Short Term Rental Pros are a specialized team dedicated to managing your vacation rental. 
For guests, we commit to quick communication, consistent cleanliness, and cater our amenities to provide a five star experience. For homeowners, we offer our dedicated resources to help maximize a homes potential, with transparency and a hassle free commitment.",within an hour,100%,82%,f,https://a0.muscache.com/im/pictures/user/8435c01d-fbd3-4582-b937-3b0409de878d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8435c01d-fbd3-4582-b937-3b0409de878d.jpg?aki_policy=profile_x_medium,Central LA,44.0,109.0,"['email', 'phone']",t,t,,Silver Lake,City of Los Angeles,34.0948692,-118.2802477,Entire home,Entire home/apt,7,3.5,3.5 baths,3.0,3.0,"[""Stove"", ""Extra pillows and blankets"", ""Coffee"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Free parking on premises"", ""Dishwasher"", ""Exterior security cameras on property"", ""TV"", ""BBQ grill"", ""Housekeeping - available at extra cost"", ""Pets allowed"", ""Washer"", ""Air conditioning"", ""Fire extinguisher"", ""Microwave"", ""Backyard"", ""Hot water"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Coffee maker"", ""Shower gel"", ""Clothing storage"", ""Carbon monoxide alarm"", ""Iron"", ""Toaster"", ""Outdoor dining area"", ""Private patio or balcony"", ""Hangers"", ""Wine glasses"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Cooking basics"", ""Shampoo"", ""Free dryer"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Blender"", ""Wifi"", ""Central heating""]",$287.00,30,365,30,30,365,365,30.0,365.0,,t,3,33,63,338,2025-06-17,0,0,0,171,0,0,0.0,,,,,,,,,,,f,8,8,0,0,
39139,1332990386080189294,https://www.airbnb.com/rooms/1332990386080189294,20250617032927,2025-06-17,city scrape,Country Living in L.A.,"Forget your worries and de-compress in this spacious and serene space.  Palos Verdes is a tranquil family and retirement community, fortunately far from the fires yet close to the beach.  The home is large and comfortable, near hiking trails and horses, yet only 15 minutes to the 110 and 405 freeways.  Currently there are two roomates living in this large home, but we have two open bedrooms.   The reduced rental cost is per room.",,https://a0.muscache.com/pictures/miso/Hosting-1332869129936463799/original/053f5baa-1fb9-4fd1-a857-dff846596598.jpeg,186382045,https://www.airbnb.com/users/show/186382045,Ana,2018-04-26,"Los Angeles, CA",,within an hour,100%,0%,f,https://a0.muscache.com/im/pictures/user/c778c257-2aa7-4dee-989f-6ef67e8379ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c778c257-2aa7-4dee-989f-6ef67e8379ba.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Rolling Hills,Other Cities,33.77912,-118.35625,Private room in home,Private room,2,2.0,2 shared baths,2.0,2.0,"[""Extra pillows and blankets"", ""First aid kit"", ""Essentials"", ""Free parking on premises"", ""TV"", ""BBQ grill"", ""Pets allowed"", ""Hot tub"", ""Air conditioning"", ""Fire extinguisher"", ""Hot water"", ""Cleaning products"", ""Hair dryer"", ""Shower gel"", ""Clothing storage"", ""Heating"", ""Carbon monoxide alarm"", ""Piano"", ""Iron"", ""Outdoor dining area"", ""Hangers"", ""Indoor fireplace"", ""Fire pit"", ""Smoke alarm"", ""Dedicated workspace"", ""Shampoo"", ""Lock on bedroom door"", ""Bed linens"", ""Conditioner"", ""Wifi"", ""Pool"", ""Body soap""]",$86.00,2,365,2,2,365,365,2.0,365.0,,t,0,0,23,23,2025-06-17,0,0,0,23,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
39639,1337709300561052237,https://www.airbnb.com/rooms/1337709300561052237,20250617032927,2025-06-17,city scrape,Little GuestHouse in Covina,"Relax at this peaceful place to stay. Recently renovated and completely independent unit. The principal bed is a Murphy Bed that goes up and down to provide extra space and comfort. Ample full bathroom and closet is decorated with Tuscany Travertine stone for extra relaxation. WiFi Access, 55 in TV, Ceiling Fans , AC included.",,https://a0.muscache.com/pictures/miso/Hosting-1337709300561052237/original/01a60ccc-ae6e-4692-be55-1eb537a48621.jpeg,215686510,https://www.airbnb.com/users/show/215686510,Juan,2018-09-16,"Covina, CA",Looking forward to having a great time in company of friends and family ,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/1634791f-e85d-4493-a264-a797ca38dc0d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1634791f-e85d-4493-a264-a797ca38dc0d.jpg?aki_policy=profile_x_medium,La Vega,6.0,7.0,"['email', 'phone', 'work_email']",t,t,,Covina,Other Cities,34.0855381,-117.8764349,Entire guesthouse,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Extra pillows and blankets"", ""Coffee"", ""Free street parking"", ""First aid kit"", ""Free parking on premises"", ""Books and reading material"", ""Exterior security cameras on property"", ""TV"", ""Kirkland conditioner"", ""Kirkland body soap"", ""Hot water kettle"", ""Air conditioning"", ""Ceiling fan"", ""Kirkland shampoo"", ""Microwave"", ""Mini fridge"", ""Hot water"", ""Coffee maker: drip coffee maker"", ""Hair dryer"", ""Shower gel"", ""Heating"", ""Hangers"", ""Dining table"", ""Dishes and silverware"", ""Smoke alarm"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Blender"", ""Wifi"", ""Lockbox""]",$91.00,2,365,2,2,1125,1125,2.0,1125.0,,t,22,52,82,82,2025-06-17,15,15,4,82,0,90,8190.0,2025-01-24,2025-06-08,4.93,5.0,4.93,4.93,5.0,4.93,4.87,,t,1,1,0,0,3.1
39758,1342922972200460874,https://www.airbnb.com/rooms/1342922972200460874,20250617032927,2025-06-17,city scrape,Two-Story Loft on the 10th Floor in Downtown LA!,"Nestled in the heart of downtown LA on the 10th floor of a historic building, this chic and cozy loft offers stunning views and the perfect blend of metropolitan sophistication and comfort.","Located in the heart of Downtown Los Angeles at 424 South Broadway, this loft puts you in the center of LA's cultural and historical district. Explore the vibrant Grand Central Market just steps away, offering a variety of food and flavors from local vendors. The historic Broadway Theater District surrounds you with stunning architecture and a lively arts scene, while nearby Pershing Square provides a peaceful spot to relax. With trendy restaurants, rooftop bars, and unique shops within walking distance, this prime location offers the perfect mix of urban excitement and convenience.",https://a0.muscache.com/pictures/prohost-api/Hosting-1342922972200460874/original/65638e87-1ed7-4586-9540-f21d1c63b41f.jpeg,589528689,https://www.airbnb.com/users/show/589528689,Luis,2024-07-12,"Los Angeles, CA","Hi! I'm Leo. I just converted my properties to monthly rentals to comply with new Los Angeles laws. I love meeting new people and sharing my favorite local spots with my guests. My goal is to make sure you have a comfortable and memorable stay in LA! Whether you need recommendations for the best local restaurants or tips for exploring the area, I'm here to help.",within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_x_medium,Central LA,27.0,27.0,"['email', 'phone']",t,t,Neighborhood highlights,Downtown,City of Los Angeles,34.04874849999999,-118.2496804,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,2.0,"[""Refrigerator"", ""Baking sheet"", ""Paid parking off premises"", ""TV"", ""Pets allowed"", ""Washer"", ""Hot tub"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Bikes"", ""Hot water"", ""Laundromat nearby"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Dining table"", ""Elevator"", ""Dishes and silverware"", ""Smoke alarm"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Smart lock"", ""Freezer"", ""Wifi""]",$192.00,31,360,31,31,1125,1125,31.0,1125.0,,t,0,12,42,316,2025-06-17,1,1,1,150,0,62,11904.0,2025-05-19,2025-05-19,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,t,27,27,0,0,1.0
39765,1341021668154728601,https://www.airbnb.com/rooms/1341021668154728601,20250617032927,2025-06-17,city scrape,Enjoy Comfortable Queen Bedroom at Baldwin Park,"Welcome to my charming 4-bedroom home, a hidden gem in Baldwin Park. Conveniently located near El Monte, with easy access to the freeway, this location offers great transportation options. You’ll also be close to several shopping plazas like Garvey Plaza, Baldwin Plaza, and Target, where you'll find a variety of fantastic local restaurants such as In-N-Out Burger, The Habit Burger Grill, Raising Cane’s Chicken Fingers, Red Top Kitchen Noodle House, Wingstop, and more!",,https://a0.muscache.com/pictures/hosting/Hosting-1341021668154728601/original/29ee4d3d-ebc6-4cd1-a5d0-7b5764293740.jpeg,673290862,https://www.airbnb.com/users/show/673290862,Juan,2025-01-16,,,within an hour,90%,98%,t,https://a0.muscache.com/im/pictures/user/User/original/8d37498d-a58f-42ce-83cc-03dda6002ff0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/8d37498d-a58f-42ce-83cc-03dda6002ff0.jpeg?aki_policy=profile_x_medium,,1.0,3.0,['phone'],t,t,,Baldwin Park,Other Cities,34.07946438928158,-117.9657545685768,Private room in home,Private room,2,1.5,1.5 shared baths,1.0,1.0,"[""Coffee"", ""First aid kit"", ""Dishwasher"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""TV"", ""BBQ grill"", ""Washer"", ""Air conditioning"", ""Fire extinguisher"", ""Hot water"", ""Coffee maker"", ""Shower gel"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Dining table"", ""Smoke alarm"", ""Dedicated workspace"", ""Shampoo"", ""Dryer"", ""Lock on bedroom door"", ""Kitchen"", ""Freezer"", ""Wifi"", ""Backyard - Fully fenced""]",$42.00,1,365,1,1,365,365,1.0,365.0,,t,0,15,45,320,2025-06-17,4,4,0,153,0,24,1008.0,2025-03-11,2025-04-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,1.21
39778,1342923434175145721,https://www.airbnb.com/rooms/1342923434175145721,20250617032927,2025-06-17,city scrape,Modern Loft in Downtown LA,"Nestled in the heart of downtown LA, this chic and cozy loft invites you to experience the epitome of metropolitan living with a touch of comfort.","Located in the heart of Downtown Los Angeles at 424 South Broadway, this loft puts you in the center of LA's cultural and historical district. Explore the vibrant Grand Central Market just steps away, offering a variety of food and flavors from local vendors. The historic Broadway Theater District surrounds you with stunning architecture and a lively arts scene, while nearby Pershing Square provides a peaceful spot to relax. With trendy restaurants, rooftop bars, and unique shops within walking distance, this prime location offers the perfect mix of urban excitement and convenience.",https://a0.muscache.com/pictures/prohost-api/Hosting-1342923434175145721/original/8770ba03-a59f-4398-9257-8f6cc30ef2aa.jpeg,589528689,https://www.airbnb.com/users/show/589528689,Luis,2024-07-12,"Los Angeles, CA","Hi! I'm Leo. I just converted my properties to monthly rentals to comply with new Los Angeles laws. I love meeting new people and sharing my favorite local spots with my guests. My goal is to make sure you have a comfortable and memorable stay in LA! Whether you need recommendations for the best local restaurants or tips for exploring the area, I'm here to help.",within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_x_medium,Central LA,27.0,27.0,"['email', 'phone']",t,t,Neighborhood highlights,Downtown,City of Los Angeles,34.04874849999999,-118.2496804,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Baking sheet"", ""First aid kit"", ""TV"", ""Pets allowed"", ""Washer"", ""Hot tub"", ""Hot water kettle"", ""Air conditioning"", ""Fire extinguisher"", ""Crib"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Hot water"", ""Cleaning products"", ""Hair dryer"", ""Coffee maker"", ""Shower gel"", ""Heating"", ""Carbon monoxide alarm"", ""Cleaning available during stay"", ""Iron"", ""Hangers"", ""Dining table"", ""Wine glasses"", ""Dishes and silverware"", ""Smoke alarm"", ""Elevator"", ""Self check-in"", ""Dedicated workspace"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Long term stays allowed"", ""Smart lock"", ""Freezer"", ""Wifi"", ""Body soap""]",$167.00,31,360,31,31,1125,1125,31.0,1125.0,,t,3,23,53,327,2025-06-17,2,2,1,161,0,124,20708.0,2025-04-26,2025-06-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,27,27,0,0,1.13
39852,1344351895937403538,https://www.airbnb.com/rooms/1344351895937403538,20250617032927,2025-06-17,city scrape,Furnished One Bed/ One Bath in Hollywood,"Looking for a fully furnished home in the vibrant heart of Los Angeles? This stylish studio offers the perfect combination of comfort, convenience, and an unbeatable location. Just a one-minute stroll to the Hollywood Walk of Fame and Dolby Theater, you'll be at the epicenter of the classic LA experience while enjoying a cozy and well-appointed space for your extended stay.","Located at 1759 Orchid Ave., Los Angeles, CA 90028, this studio places you in the heart of Hollywood. Step out your door and onto the iconic Hollywood Walk of Fame, visit the Dolby Theater, or take a short drive to Universal Studios and Runyon Canyon. Enjoy the vibrant local dining and nightlife scene, with trendy restaurants and bars just steps away. Whether you’re here for business or leisure, this location provides unparalleled access to LA’s most famous attractions.",https://a0.muscache.com/pictures/prohost-api/Hosting-1344351895937403538/original/5bcab0b8-526b-4702-b030-a7dfa0bd8f15.jpeg,589528689,https://www.airbnb.com/users/show/589528689,Luis,2024-07-12,"Los Angeles, CA","Hi! I'm Leo. I just converted my properties to monthly rentals to comply with new Los Angeles laws. I love meeting new people and sharing my favorite local spots with my guests. My goal is to make sure you have a comfortable and memorable stay in LA! Whether you need recommendations for the best local restaurants or tips for exploring the area, I'm here to help.",within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_x_medium,Central LA,27.0,27.0,"['email', 'phone']",t,t,Neighborhood highlights,Hollywood,City of Los Angeles,34.1033366,-118.3407639,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Baking sheet"", ""Paid parking off premises"", ""TV"", ""Pets allowed"", ""Washer"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Oven"", ""Bikes"", ""Laundromat nearby"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Elevator"", ""Dishes and silverware"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Smart lock"", ""Freezer"", ""Wifi""]",$177.00,31,360,31,31,1125,1125,31.0,1125.0,,t,0,0,14,289,2025-06-17,1,1,0,122,0,62,10974.0,2025-05-16,2025-05-16,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,t,27,27,0,0,0.91
39945,1345380601207871420,https://www.airbnb.com/rooms/1345380601207871420,20250617032927,2025-06-18,city scrape,Modern Apartment in Korea Town,"Experience the perfect blend of comfort and style in this beautifully designed one-bedroom apartment, located in the heart of Koreatown. Whether you're visiting Los Angeles for work, leisure, or a mix of both, this thoughtfully appointed space offers the ideal home base for your stay.","Located at 530 S. Kenmore, Los Angeles, CA 90020, this one-bedroom unit places you in the vibrant heart of Koreatown. Known for its lively energy, diverse dining options, and cultural charm, Koreatown offers something for everyone. Explore nearby hotspots like authentic Korean BBQ restaurants, trendy coffee shops, and eclectic bars. You're also just minutes away from Downtown LA and Hollywood, ensuring convenient access to Los Angeles’ most iconic attractions.",https://a0.muscache.com/pictures/prohost-api/Hosting-1345380601207871420/original/e73107cb-174b-4aba-b52b-add38b588c28.jpeg,589528689,https://www.airbnb.com/users/show/589528689,Luis,2024-07-12,"Los Angeles, CA","Hi! I'm Leo. I just converted my properties to monthly rentals to comply with new Los Angeles laws. I love meeting new people and sharing my favorite local spots with my guests. My goal is to make sure you have a comfortable and memorable stay in LA! Whether you need recommendations for the best local restaurants or tips for exploring the area, I'm here to help.",within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_x_medium,Central LA,27.0,27.0,"['email', 'phone']",t,t,Neighborhood highlights,Koreatown,City of Los Angeles,34.0645046,-118.296297,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Baking sheet"", ""Paid parking off premises"", ""TV"", ""Pets allowed"", ""Washer"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Oven"", ""Bikes"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Dining table"", ""Elevator"", ""Dishes and silverware"", ""Smoke alarm"", ""Self check-in"", ""Cooking basics"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Smart lock"", ""Wifi""]",$140.00,31,360,31,31,1125,1125,31.0,1125.0,,t,0,7,7,176,2025-06-18,1,1,1,8,0,62,8680.0,2025-06-06,2025-06-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,27,27,0,0,1.0
39970,1345717147669125420,https://www.airbnb.com/rooms/1345717147669125420,20250617032927,2025-06-17,city scrape,Comfy attached studio!,"Relax with the whole family at this peaceful place to stay. cozy studio with private bathroom and independent entrance. The studio itself is very peaceful and private, it comes with TV and Roku device, fridge, queen bed and a dining table. We provide you with a few cooking utilities such as coffee maker, toaster, and microwave and a  electric stove . This is an attached studio to a house <br /><br />Further details <br />No smoking, drugs or marijuana allowed. Extra charge may be apply for damages",,https://a0.muscache.com/pictures/hosting/Hosting-1345717147669125420/original/8cd8812e-304f-4aa1-97f1-aada64a412d1.jpeg,304109478,https://www.airbnb.com/users/show/304109478,Ana,2019-10-23,,,within an hour,95%,96%,,https://a0.muscache.com/im/pictures/user/User/original/1b83c561-e642-4776-b86b-3f18e6b87d69.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/1b83c561-e642-4776-b86b-3f18e6b87d69.jpeg?aki_policy=profile_x_medium,,10.0,26.0,"['email', 'phone']",t,t,,Lancaster,Other Cities,34.69438621258073,-118.14379029759088,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""TV"", ""Pets allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Kitchenette"", ""Wifi"", ""Exterior security cameras on property"", ""Smoke alarm""]",$63.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,11,2025-06-17,9,9,1,0,0,54,3402.0,2025-02-16,2025-06-01,5.0,4.89,4.89,5.0,5.0,5.0,5.0,,f,8,8,0,0,2.21
39994,1347561597082856054,https://www.airbnb.com/rooms/1347561597082856054,20250617032927,2025-06-17,city scrape,Mid-Century Modern Elegance in Hollywood,"Step into a stylish mid-century modern oasis in the heart of Hollywood. This one-bedroom, one-bath retreat is perfect for couples or solo travelers looking for a serene yet centrally located escape. Designed with a chic and timeless aesthetic, the apartment blends comfort with effortless sophistication.","Located in the heart of Hollywood, this apartment is a hub for exploration and adventure. Immerse yourself in the energy of LA by visiting nearby attractions like the Hollywood Walk of Fame, TCL Chinese Theatre, and the Hollywood Bowl. For shopping enthusiasts, you’ll find high-end boutiques and vintage stores just a short walk away. Dine at trendy local eateries or hike the scenic trails of Runyon Canyon for a perfect blend of city and nature.",https://a0.muscache.com/pictures/prohost-api/Hosting-1347561597082856054/original/7979ab86-4f26-4c2f-8b1d-b58a8d92da19.jpeg,589528689,https://www.airbnb.com/users/show/589528689,Luis,2024-07-12,"Los Angeles, CA","Hi! I'm Leo. I just converted my properties to monthly rentals to comply with new Los Angeles laws. I love meeting new people and sharing my favorite local spots with my guests. My goal is to make sure you have a comfortable and memorable stay in LA! Whether you need recommendations for the best local restaurants or tips for exploring the area, I'm here to help.",within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-589528689/original/7d571794-8d16-42a9-ac1b-f0984b480fd6.jpeg?aki_policy=profile_x_medium,Central LA,27.0,27.0,"['email', 'phone']",t,t,Neighborhood highlights,Hollywood,City of Los Angeles,34.1038518,-118.3351918,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Free parking garage on premises"", ""Refrigerator"", ""TV"", ""Pets allowed"", ""Washer"", ""Air conditioning"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Hot water"", ""Laundromat nearby"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Dining table"", ""Elevator"", ""Dishes and silverware"", ""Smoke alarm"", ""Self check-in"", ""Dedicated workspace"", ""Bathtub"", ""Cooking basics"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Paid parking lot off premises"", ""Smart lock"", ""Wifi"", ""Pool""]",$211.00,31,360,31,31,1125,1125,31.0,1125.0,,t,30,60,90,365,2025-06-17,1,1,1,198,0,62,13082.0,2025-06-01,2025-06-01,3.0,4.0,4.0,4.0,3.0,2.0,3.0,,t,27,27,0,0,1.0
